blank.data (written by ASE) 

40 	 atoms 
5  atom types
0.0      18.754999999999999  xlo xhi
0.0      7.5268630870223143  ylo yhi
0.0                 14.7216  zlo zhi
     2.5218571885063059                       0                       0  xy xz yz

Masses

1 1 # Bi
2 1 # Cu
3 1 # In
4 1 # Pb
5 1 # Sn

Atoms 

     1   1      8.0157632546442326      5.0056650273933201      1.9401596639999998
     2   1       3.309020111371586     0.93280414237467535      3.8854718880000001
     3   1       10.50184692517713      4.3868816130092148      5.8309313280000001
     4   1      5.7951037819044826     0.31402072799057096      7.7762435520000004
     5   1       3.610243045710027      3.7680981986251108      9.7215557759999989
     6   1      5.5018579750687122      1.5424047837926125                       0
     7   1      3.3169720203023703      4.9964069857962814      1.9453122240000003
     8   1      7.9879164270297229     0.92354610077763799      3.8907716640000003
     9   1      5.8030556908352668      4.3776235714121778      5.8360838880000001
    10   1      1.0963125475626203     0.30476268639353349      7.7813961120000004
    11   1      10.373522542707075      7.0417567610637262     0.97295054399999992
    12   1      5.6667793994344269      2.9688958760450812             2.918262768
    13   1      3.4821062132399709      6.4229733466796217      4.8637222080000004
    14   1      8.1528630699673243      2.3501124616609772      6.8090344319999998
    15   1      5.9680023337728674      5.8041899322955173      8.7543466559999992
    16   1      5.6659558755121768      7.0331761371445207     0.96720911999999992
    17   3       10.33690028223953      2.9603152521258762             2.912521344
    18   3      8.1520143274731893       6.414317454129546      4.8579807840000004
    19   3      3.4452964027724264      2.3415318377417718      6.8032930079999998
    20   3      10.638097998006085      5.7955340397454416      8.7486052319999992
    21   3      17.393263254644232      5.0056650273933201      1.9401596639999998
    22   3      12.686520111371586     0.93280414237467535      3.8854718880000001
    23   3      19.879346925177128      4.3868816130092148      5.8309313280000001
    24   3      15.172603781904481     0.31402072799057096      7.7762435520000004
    25   3      12.987743045710026      3.7680981986251108      9.7215557759999989
    26   5      14.879357975068713      1.5424047837926125                       0
    27   5      12.694472020302371      4.9964069857962814      1.9453122240000003
    28   5      17.365416427029725     0.92354610077763799      3.8907716640000003
    29   5      15.180555690835268      4.3776235714121778      5.8360838880000001
    30   5       10.47381254756262     0.30476268639353349      7.7813961120000004
    31   5      19.751022542707073      7.0417567610637262     0.97295054399999992
    32   5      15.044279399434426      2.9688958760450812             2.918262768
    33   5      12.859606213239971      6.4229733466796217      4.8637222080000004
    34   4      17.530363069967322      2.3501124616609772      6.8090344319999998
    35   2      15.345502333772867      5.8041899322955173      8.7543466559999992
    36   2      15.043455875512173      7.0331761371445207     0.96720911999999992
    37   2      19.714400282239531      2.9603152521258762             2.912521344
    38   2      17.529514327473187       6.414317454129546      4.8579807840000004
    39   2      12.822796402772427      2.3415318377417718      6.8032930079999998
    40   2      20.015597998006086      5.7955340397454416      8.7486052319999992
